DECCANCE,20210302,421.9,427.7,417.9,422.8,67093
DEEPAKFERT,20210302,212,212,197.5,205.05,3524372
DEEPAKNTR,20210302,1585,1663.15,1517.15,1607.85,3111655
DEEPENR,20210302,41.75,41.75,40,40.25,38868
DELTACORP,20210302,150.45,159.8,150,157.85,5068188
DELTAMAGNT,20210302,30.95,32.3,30.8,32.3,14339
DEN,20210302,60.9,60.9,58.15,58.45,762063
DENORA,20210302,261.7,265,258.9,261.2,6901
DFMFOODS,20210302,382,388,375.1,379,65961
DGCONTENT,20210302,8.95,9.8,8.95,8.95,138376
DHAMPURSUG,20210302,181.35,189.5,179,185.2,1692742
DHANBANK,20210302,15,15.65,14.8,15.4,3696331
DHANI,20210302,359.65,363.95,346.45,349,904516
DHANUKA,20210302,738,740,727,729.25,24618
DHARSUGAR,20210302,6,6,5.55,5.85,37719
DHFL,20210302,21.75,21.75,20.75,21.75,4338402
DHUNINV,20210302,293.8,293.8,282.2,284.85,3155
DIAMONDYD,20210302,710,710,667.05,677.35,24432
DICIND,20210302,410,414.5,408,411,11562
DIGISPICE,20210302,109.25,109.25,109.25,109.25,75404
DISHTV,20210302,11.45,11.55,11.25,11.4,4840579
DIVISLAB,20210302,3470,3521.95,3455.5,3516.9,724413
DIXON,20210302,19640,19798.75,18800,18864.4,42441
DLF,20210302,309.7,314.95,307.55,313.6,8429333
DLINKINDIA,20210302,112.05,114.3,111.7,113,195497
DMART,20210302,2908.45,3106,2885.5,3073.5,721426
DOLAT,20210302,52.9,53.35,52.4,53.05,91739
DOLLAR,20210302,258.65,262.75,251.35,253.75,32850
DONEAR,20210302,33.5,34.4,33,33.35,65456
DPABHUSHAN,20210302,133.95,133.95,120,124,7542
DPSCLTD,20210302,13.45,13.45,12.85,12.95,63083
DPWIRES,20210302,116,124,114,118.95,63658
DREDGECORP,20210302,418.6,457.95,416.7,434,1823100
DRREDDY,20210302,4473.4,4479.9,4390.15,4404.7,1837678
DSSL,20210302,65,66,63.1,64.6,19373
DTIL,20210302,295,295,280.15,283.1,3285
DUCON,20210302,6.85,6.85,6.45,6.45,72112
DVL,20210302,99.45,100,96.45,96.85,23324
DWARKESH,20210302,31.6,32.95,31.5,32,4074549
DYNAMATECH,20210302,931,936.75,924.4,929.95,19381
DYNPRO,20210302,465,465,436,451.15,84840
EBBETF0423,20210302,1106.58,1107.99,1106.51,1106.51,2194
EBBETF0425,20210302,1017,1018,1012.5,1013.86,19143
EBBETF0430,20210302,1111.55,1114.91,1111.5,1112.09,8443
EBBETF0431,20210302,995.21,999.98,995.14,998.1,12734
EBIXFOREX,20210302,444,532.25,440.15,525.2,108933
ECLERX,20210302,944.4,970,939.2,959.9,36277
EDELWEISS,20210302,69.9,70.65,67.3,69.45,3302141
EICHERMOT,20210302,2584,2611,2530,2602.3,1491743
EIDPARRY,20210302,339,341,331.3,338.6,283451
EIHAHOTELS,20210302,269.15,284,267.65,279.1,7637
EIHOTEL,20210302,97.1,97.5,96.45,97.05,271115
EIMCOELECO,20210302,346.75,349,346.75,347,1647
EKC,20210302,77.65,78,72.2,73.3,1143585
ELECON,20210302,55.75,58.85,53.55,54.85,532142
ELECTCAST,20210302,25.3,27,25.15,26.7,2105930
ELECTHERM,20210302,119.9,124.5,118,120.4,41853
ELGIEQUIP,20210302,186.9,186.9,181,182.35,147403
ELGIRUBCO,20210302,27.45,28.4,27.45,28.1,22772
EMAMILTD,20210302,462.3,467.95,445,448.2,803799
EMAMIPAP,20210302,95.15,104,94.6,100.6,57389
EMAMIREAL,20210302,48.9,50,47.1,49.9,47665
EMKAY,20210302,71.9,74.3,69.6,72,41583
EMMBI,20210302,83.85,83.85,81.05,81.4,21898
ENDURANCE,20210302,1415,1420,1385.5,1406.8,56145
ENERGYDEV,20210302,10.1,10.15,9.65,10,27460
ENGINERSIN,20210302,88,91.3,85.5,87.1,22663403
ENIL,20210302,163.85,164.7,160.8,162.55,32438
EPL,20210302,220.6,224.65,220.25,223.95,977934
EQ30,20210302,416.85,416.85,416.85,416.85,14
EQUITAS,20210302,89.1,93,89.1,90.55,4144568
EQUITASBNK,20210302,49.95,50.5,49.2,49.4,803337
ERIS,20210302,597,597.25,586.3,590.05,117431
EROSMEDIA,20210302,29.25,31.6,29.2,31.6,1765403
ESABINDIA,20210302,1903.35,1930.95,1884.15,1893.55,8558
ESCORTS,20210302,1300,1315,1283.2,1311.45,1063304
ESSARSHPNG,20210302,9.3,9.9,8.8,9.35,236894
ESTER,20210302,106.1,116.65,104.8,115.1,815309
EVEREADY,20210302,309.05,312.9,290.85,294.6,678368
EVERESTIND,20210302,313.4,316.35,306.75,311.95,38365
EXCEL,20210302,2.85,2.85,2.7,2.85,41753
EXCELINDUS,20210302,867,870,848,861.65,12499
EXIDEIND,20210302,207.5,210.7,206.8,208.75,4100709
EXPLEOSOL,20210302,511.1,516.55,501,504.15,10965
FACT,20210302,107.15,114.8,97.3,100.05,5594275
FAIRCHEMOR,20210302,624.35,674,620.75,650.7,28270
FCL,20210302,69.9,71.2,65.05,67.15,454196
FCONSUMER,20210302,8,8.05,7.9,7.95,2264687
FCSSOFT,20210302,0.75,0.8,0.75,0.8,2044747
FDC,20210302,281,286.35,279.1,282.05,200786
FEDERALBNK,20210302,83.5,84.75,82.05,83.3,17089278
FEL,20210302,10.15,10.35,10,10.05,737395
FELDVR,20210302,13.85,14,13.4,13.7,26298
FIEMIND,20210302,547.4,559,544.6,550.8,21077
FILATEX,20210302,68.7,68.7,67.05,67.95,397470
FINCABLES,20210302,394.65,405,393.2,395.3,198185
